review_id,review_date_time,reviewer_id,region,team_level,policy_area,content_type,content_complexity_score,ai_triage_used,review_time_seconds,decision_accuracy_rate,reviewer_monthly_volume,decision_error_rate,reviews_per_minute
REV017244,2025-08-13 11:14:40,R17244,North America (NA),L1 - General,Intellectual Property,Image,7,False,274,0.7557,1644,0.24429999999999996,0.21897810218978103
REV017245,2025-08-14 04:39:47,R17245,Asia-Pacific (APAC),L1 - General,Violent Content,Text,5,False,161,0.8443,6835,0.15569999999999995,0.37267080745341613
REV017246,2025-08-07 08:12:09,R17246,Latin America (LATAM),L3 - Policy Expert,Spam & Scams,Image,4,False,322,0.8968,1173,0.10319999999999996,0.18633540372670807
REV017247,2025-08-27 16:49:55,R17247,Europe (EU),L1 - General,Hate Speech,Video,5,True,183,0.8012,6074,0.19879999999999998,0.32786885245901637
REV017248,2025-08-04 12:44:16,R17248,Asia-Pacific (APAC),L2 - Complex,Violent Content,Image,3,True,169,0.8857,732,0.11429999999999996,0.35502958579881655
REV017249,2025-08-06 20:38:33,R17249,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Image,7,True,195,0.8786,900,0.12139999999999995,0.3076923076923077
REV017250,2025-08-05 06:52:51,R17250,Europe (EU),L2 - Complex,Hate Speech,Video,6,True,197,0.8624,2485,0.13759999999999994,0.30456852791878175
REV017251,2025-08-06 14:56:14,R17251,Latin America (LATAM),L2 - Complex,Violent Content,Video,8,False,289,0.8616,5711,0.13839999999999997,0.20761245674740483
REV017252,2025-08-03 08:15:46,R17252,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,5,True,124,0.75,1738,0.25,0.4838709677419355
REV017253,2025-08-02 11:46:13,R17253,Europe (EU),L2 - Complex,Violent Content,Text,6,True,186,0.8711,2412,0.12890000000000001,0.3225806451612903
REV017254,2025-08-26 13:00:10,R17254,Asia-Pacific (APAC),L3 - Policy Expert,Violent Content,Text,6,True,266,0.9533,6768,0.046699999999999964,0.22556390977443608
REV017255,2025-08-09 06:02:03,R17255,Europe (EU),L2 - Complex,Hate Speech,Image,6,True,170,0.8724,1221,0.12760000000000005,0.35294117647058826
REV017256,2025-08-16 14:26:02,R17256,North America (NA),L2 - Complex,Hate Speech,Livestream,6,True,189,0.8482,8783,0.15180000000000005,0.31746031746031744
REV017257,2025-08-11 17:37:25,R17257,Asia-Pacific (APAC),L1 - General,Intellectual Property,Video,4,False,112,0.8674,2930,0.13260000000000005,0.5357142857142857
REV017258,2025-08-02 05:59:26,R17258,Europe (EU),L1 - General,Intellectual Property,Video,5,False,206,0.8042,1606,0.19579999999999997,0.2912621359223301
REV017259,2025-08-09 00:33:07,R17259,Asia-Pacific (APAC),L2 - Complex,Violent Content,Livestream,5,True,149,0.8668,1034,0.13319999999999999,0.40268456375838924
REV017260,2025-08-03 01:14:57,R17260,North America (NA),L2 - Complex,Spam & Scams,Image,9,True,258,0.8085,1653,0.1915,0.23255813953488372
REV017261,2025-08-09 04:05:06,R17261,Europe (EU),L1 - General,Spam & Scams,Image,2,True,125,0.8552,884,0.14480000000000004,0.48
REV017262,2025-08-17 15:59:37,R17262,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,7,False,167,0.7755,4929,0.22450000000000003,0.3592814371257485
REV017263,2025-08-04 19:47:33,R17263,Latin America (LATAM),L1 - General,Violent Content,Video,8,False,220,0.8084,2660,0.1916,0.2727272727272727
REV017264,2025-08-08 01:39:44,R17264,Asia-Pacific (APAC),L3 - Policy Expert,Spam & Scams,Image,3,False,299,0.9652,4079,0.03480000000000005,0.20066889632107024
REV017265,2025-08-08 22:27:08,R17265,Asia-Pacific (APAC),L2 - Complex,Violent Content,Image,9,True,237,0.8638,191,0.1362,0.25316455696202533
REV017266,2025-08-21 17:01:30,R17266,North America (NA),L1 - General,Violent Content,Image,5,True,140,0.8598,7638,0.1402,0.42857142857142855
REV017267,2025-08-09 19:13:17,R17267,Asia-Pacific (APAC),L3 - Policy Expert,Violent Content,Text,5,False,231,0.8957,1377,0.10429999999999995,0.2597402597402597
REV017268,2025-08-02 06:34:38,R17268,North America (NA),L1 - General,Violent Content,Video,5,True,182,0.8724,2438,0.12760000000000005,0.32967032967032966
REV017269,2025-08-14 06:00:18,R17269,North America (NA),L1 - General,Spam & Scams,Video,5,False,221,0.8767,1977,0.12329999999999997,0.27149321266968324
REV017270,2025-08-06 03:04:52,R17270,North America (NA),L1 - General,Violent Content,Image,6,True,178,0.8569,554,0.1431,0.33707865168539325
REV017271,2025-08-08 23:20:39,R17271,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,3,True,130,0.7836,3106,0.21640000000000004,0.46153846153846156
REV017272,2025-08-26 18:20:15,R17272,North America (NA),L1 - General,Violent Content,Text,6,False,230,0.8211,1434,0.17889999999999995,0.2608695652173913
REV017273,2025-08-25 17:47:10,R17273,North America (NA),L1 - General,Violent Content,Video,2,True,102,0.892,3854,0.10799999999999998,0.5882352941176471
REV017274,2025-08-27 02:52:06,R17274,North America (NA),L3 - Policy Expert,Violent Content,Livestream,4,True,168,0.901,2149,0.09899999999999998,0.35714285714285715
REV017275,2025-08-09 23:18:48,R17275,Europe (EU),L1 - General,Hate Speech,Video,4,False,183,0.8981,3565,0.10189999999999999,0.32786885245901637
REV017276,2025-08-08 21:38:21,R17276,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,5,True,207,0.8454,2001,0.15459999999999996,0.2898550724637681
REV017277,2025-08-28 06:19:44,R17277,Europe (EU),L2 - Complex,Hate Speech,Video,5,True,183,0.8729,3096,0.1271,0.32786885245901637
REV017278,2025-08-14 09:31:40,R17278,Europe (EU),L2 - Complex,Hate Speech,Video,6,False,294,0.9,4126,0.09999999999999998,0.20408163265306123
REV017279,2025-08-17 20:16:02,R17279,North America (NA),L3 - Policy Expert,Violent Content,Image,2,False,160,0.9356,2165,0.06440000000000001,0.375
REV017280,2025-08-25 03:51:55,R17280,North America (NA),L1 - General,Spam & Scams,Image,5,True,173,0.75,4059,0.25,0.3468208092485549
REV017281,2025-08-13 11:29:41,R17281,North America (NA),L2 - Complex,Intellectual Property,Image,3,True,145,0.9121,1198,0.08789999999999998,0.41379310344827586
REV017282,2025-08-15 10:52:36,R17282,Europe (EU),L1 - General,Intellectual Property,Image,6,True,133,0.8727,2325,0.12729999999999997,0.45112781954887216
REV017283,2025-08-12 07:33:22,R17283,Europe (EU),L1 - General,Spam & Scams,Livestream,9,False,294,0.8286,4740,0.1714,0.20408163265306123
REV017284,2025-08-26 08:28:47,R17284,North America (NA),L1 - General,Spam & Scams,Livestream,5,True,163,0.7877,1442,0.21230000000000004,0.36809815950920244
REV017285,2025-08-23 07:49:05,R17285,Asia-Pacific (APAC),L1 - General,Violent Content,Image,8,False,221,0.8863,7355,0.11370000000000002,0.27149321266968324
REV017286,2025-08-29 00:14:16,R17286,Latin America (LATAM),L1 - General,Hate Speech,Video,6,False,236,0.8216,1133,0.1784,0.2542372881355932
REV017287,2025-08-20 20:09:45,R17287,North America (NA),L2 - Complex,Violent Content,Video,4,True,156,0.8913,5728,0.10870000000000002,0.38461538461538464
REV017288,2025-08-20 08:00:11,R17288,North America (NA),L1 - General,Hate Speech,Video,5,True,152,0.8486,880,0.15139999999999998,0.39473684210526316
REV017289,2025-08-16 16:15:59,R17289,Asia-Pacific (APAC),L3 - Policy Expert,Violent Content,Video,1,True,154,0.9297,2898,0.07030000000000003,0.38961038961038963
REV017290,2025-08-23 19:53:38,R17290,North America (NA),L3 - Policy Expert,Hate Speech,Livestream,6,True,274,0.9511,600,0.048900000000000055,0.21897810218978103
REV017291,2025-08-25 19:59:35,R17291,Europe (EU),L1 - General,Hate Speech,Image,8,False,270,0.8093,1861,0.19069999999999998,0.2222222222222222
REV017292,2025-08-19 16:48:57,R17292,Europe (EU),L2 - Complex,Spam & Scams,Image,3,False,190,0.9096,3785,0.09040000000000004,0.3157894736842105
REV017293,2025-08-09 19:05:04,R17293,Latin America (LATAM),L1 - General,Hate Speech,Livestream,7,False,236,0.75,5988,0.25,0.2542372881355932
REV017294,2025-08-13 16:29:01,R17294,Asia-Pacific (APAC),L1 - General,Violent Content,Video,3,True,129,0.75,3928,0.25,0.46511627906976744
REV017295,2025-08-20 19:29:02,R17295,North America (NA),L3 - Policy Expert,Spam & Scams,Text,5,False,310,0.9282,2325,0.07179999999999997,0.1935483870967742
REV017296,2025-08-18 18:07:18,R17296,North America (NA),L1 - General,Hate Speech,Text,3,False,158,0.7924,917,0.2076,0.379746835443038
REV017297,2025-08-01 01:43:40,R17297,North America (NA),L1 - General,Hate Speech,Text,5,True,176,0.8001,6772,0.19989999999999997,0.3409090909090909
REV017298,2025-08-08 03:08:59,R17298,North America (NA),L1 - General,Hate Speech,Video,10,True,230,0.768,561,0.23199999999999998,0.2608695652173913
REV017299,2025-08-09 05:15:14,R17299,Europe (EU),L2 - Complex,Spam & Scams,Image,4,False,205,0.8631,943,0.13690000000000002,0.2926829268292683
REV017300,2025-08-23 07:38:57,R17300,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,5,False,166,0.8973,2490,0.10270000000000001,0.3614457831325301
REV017301,2025-08-02 11:27:16,R17301,North America (NA),L2 - Complex,Intellectual Property,Text,5,False,244,0.8049,6564,0.19510000000000005,0.2459016393442623
REV017302,2025-08-30 02:01:13,R17302,Europe (EU),L1 - General,Hate Speech,Text,5,False,167,0.8054,920,0.1946,0.3592814371257485
REV017303,2025-08-22 13:34:56,R17303,North America (NA),L3 - Policy Expert,Hate Speech,Image,7,False,263,0.8957,2463,0.10429999999999995,0.22813688212927757
REV017304,2025-08-04 06:07:33,R17304,North America (NA),L3 - Policy Expert,Hate Speech,Image,4,True,272,0.8698,1340,0.13019999999999998,0.22058823529411764
REV017305,2025-08-25 22:27:58,R17305,Latin America (LATAM),L2 - Complex,Violent Content,Livestream,6,False,251,0.8896,1409,0.11040000000000005,0.23904382470119523
REV017306,2025-08-24 21:05:26,R17306,North America (NA),L2 - Complex,Intellectual Property,Video,4,False,187,0.8986,3194,0.10140000000000005,0.32085561497326204
REV017307,2025-08-05 01:08:26,R17307,North America (NA),L1 - General,Violent Content,Video,8,True,190,0.8428,3443,0.1572,0.3157894736842105
REV017308,2025-08-05 09:59:58,R17308,North America (NA),L3 - Policy Expert,Hate Speech,Video,6,True,328,0.9151,977,0.08489999999999998,0.18292682926829268
REV017309,2025-08-28 02:09:27,R17309,Europe (EU),L2 - Complex,Violent Content,Video,5,False,254,0.9275,1227,0.07250000000000001,0.23622047244094488
REV017310,2025-08-10 08:17:29,R17310,Latin America (LATAM),L1 - General,Intellectual Property,Text,6,True,161,0.8145,1776,0.1855,0.37267080745341613
REV017311,2025-08-19 18:53:21,R17311,North America (NA),L1 - General,Hate Speech,Image,8,True,221,0.7749,2841,0.22509999999999997,0.27149321266968324
REV017312,2025-08-06 01:51:41,R17312,Europe (EU),L1 - General,Spam & Scams,Livestream,7,False,191,0.8485,1224,0.15149999999999997,0.31413612565445026
REV017313,2025-08-27 10:36:52,R17313,North America (NA),L2 - Complex,Hate Speech,Text,7,True,218,0.9112,536,0.08879999999999999,0.27522935779816515
REV017314,2025-08-01 02:52:52,R17314,Asia-Pacific (APAC),L1 - General,Spam & Scams,Image,8,False,274,0.8128,861,0.18720000000000003,0.21897810218978103
REV017315,2025-08-06 18:51:40,R17315,Europe (EU),L2 - Complex,Intellectual Property,Image,5,False,228,0.8378,766,0.1622,0.2631578947368421
REV017316,2025-08-14 07:03:46,R17316,Asia-Pacific (APAC),L2 - Complex,Violent Content,Image,9,True,268,0.8815,1927,0.11850000000000005,0.22388059701492538
REV017317,2025-08-04 20:37:57,R17317,Europe (EU),L1 - General,Intellectual Property,Text,7,False,265,0.8624,3976,0.13759999999999994,0.22641509433962265
REV017318,2025-08-28 11:52:59,R17318,Latin America (LATAM),L3 - Policy Expert,Violent Content,Text,6,True,226,0.9261,1635,0.07389999999999997,0.26548672566371684
REV017319,2025-08-22 20:06:20,R17319,Europe (EU),L2 - Complex,Intellectual Property,Video,5,True,223,0.8271,736,0.17290000000000005,0.26905829596412556
REV017320,2025-08-09 06:37:10,R17320,Europe (EU),L1 - General,Spam & Scams,Video,2,True,127,0.8222,1246,0.17779999999999996,0.47244094488188976
REV017321,2025-08-02 02:37:36,R17321,Asia-Pacific (APAC),L3 - Policy Expert,Spam & Scams,Text,5,True,191,0.8563,1355,0.14370000000000005,0.31413612565445026
REV017322,2025-08-30 04:27:09,R17322,Europe (EU),L2 - Complex,Spam & Scams,Video,3,False,246,0.9744,882,0.025599999999999956,0.24390243902439024
REV017323,2025-08-10 04:08:59,R17323,North America (NA),L2 - Complex,Hate Speech,Image,4,True,175,0.9432,2325,0.05679999999999996,0.34285714285714286
REV017324,2025-08-03 13:46:08,R17324,North America (NA),L1 - General,Hate Speech,Video,5,True,162,0.7879,9889,0.21209999999999996,0.37037037037037035
REV017325,2025-08-10 12:19:53,R17325,North America (NA),L1 - General,Hate Speech,Text,8,False,203,0.8075,1515,0.1925,0.2955665024630542
REV017326,2025-08-03 09:42:26,R17326,Europe (EU),L2 - Complex,Hate Speech,Video,5,True,241,0.8506,3482,0.14939999999999998,0.24896265560165975
REV017327,2025-08-21 03:06:44,R17327,Europe (EU),L2 - Complex,Intellectual Property,Text,3,False,244,0.9005,1121,0.09950000000000003,0.2459016393442623
REV017328,2025-08-18 01:16:40,R17328,North America (NA),L1 - General,Hate Speech,Image,2,False,165,0.8497,3022,0.1503,0.36363636363636365
REV017329,2025-08-19 08:33:22,R17329,Europe (EU),L3 - Policy Expert,Hate Speech,Image,3,True,216,0.9874,8070,0.012599999999999945,0.2777777777777778
REV017330,2025-08-24 23:45:45,R17330,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,9,True,218,0.7947,1844,0.20530000000000004,0.27522935779816515
REV017331,2025-08-18 02:58:05,R17331,North America (NA),L1 - General,Violent Content,Video,4,False,181,0.75,1415,0.25,0.3314917127071823
REV017332,2025-08-08 12:07:11,R17332,North America (NA),L2 - Complex,Spam & Scams,Livestream,1,True,113,0.9777,1488,0.022299999999999986,0.5309734513274337
REV017333,2025-08-20 23:13:04,R17333,Asia-Pacific (APAC),L1 - General,Violent Content,Video,6,True,218,0.8174,1874,0.18259999999999998,0.27522935779816515
REV017334,2025-08-10 07:37:44,R17334,Asia-Pacific (APAC),L1 - General,Spam & Scams,Image,4,True,146,0.8071,3985,0.19289999999999996,0.410958904109589
REV017335,2025-08-04 04:10:44,R17335,North America (NA),L3 - Policy Expert,Violent Content,Video,5,False,208,0.8771,8134,0.12290000000000001,0.28846153846153844
REV017336,2025-08-27 16:18:49,R17336,Europe (EU),L2 - Complex,Intellectual Property,Image,7,True,224,0.8736,190,0.12639999999999996,0.26785714285714285
REV017337,2025-08-22 20:27:13,R17337,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Video,7,False,248,0.7731,3706,0.2269,0.24193548387096775
REV017338,2025-08-06 10:18:12,R17338,Europe (EU),L2 - Complex,Hate Speech,Image,5,False,228,0.7955,1071,0.20450000000000002,0.2631578947368421
REV017339,2025-08-01 21:55:44,R17339,Europe (EU),L1 - General,Spam & Scams,Video,6,False,175,0.8605,1052,0.13949999999999996,0.34285714285714286
REV017340,2025-08-30 09:53:28,R17340,Europe (EU),L1 - General,Hate Speech,Image,8,True,221,0.8189,853,0.18110000000000004,0.27149321266968324
REV017341,2025-08-23 23:30:49,R17341,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Video,3,True,144,0.8589,556,0.1411,0.4166666666666667
REV017342,2025-08-23 23:15:40,R17342,North America (NA),L1 - General,Hate Speech,Image,2,True,111,0.8742,2744,0.12580000000000002,0.5405405405405406
REV017343,2025-08-08 03:05:29,R17343,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Video,6,False,231,0.9254,1857,0.0746,0.2597402597402597
REV017344,2025-08-11 15:16:05,R17344,Latin America (LATAM),L1 - General,Violent Content,Image,3,True,155,0.8993,3106,0.10070000000000001,0.3870967741935484
REV017345,2025-08-19 16:40:26,R17345,Europe (EU),L1 - General,Spam & Scams,Image,4,True,162,0.88,2254,0.12,0.37037037037037035
REV017346,2025-08-30 23:05:44,R17346,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,5,True,134,0.7922,966,0.20779999999999998,0.44776119402985076
REV017347,2025-08-13 02:12:13,R17347,North America (NA),L1 - General,Violent Content,Text,5,True,134,0.8562,794,0.14380000000000004,0.44776119402985076
REV017348,2025-08-22 13:40:18,R17348,North America (NA),L3 - Policy Expert,Spam & Scams,Image,4,False,250,0.9448,800,0.05520000000000003,0.24
REV017349,2025-08-20 23:08:51,R17349,Latin America (LATAM),L1 - General,Spam & Scams,Livestream,7,False,283,0.8235,1597,0.1765,0.21201413427561838
REV017350,2025-08-04 02:57:41,R17350,North America (NA),L1 - General,Hate Speech,Text,5,False,178,0.8823,3214,0.11770000000000003,0.33707865168539325
REV017351,2025-08-15 13:35:15,R17351,North America (NA),L1 - General,Violent Content,Image,2,True,106,0.9181,2901,0.08189999999999997,0.5660377358490566
REV017352,2025-08-07 19:25:10,R17352,Europe (EU),L1 - General,Intellectual Property,Video,5,True,134,0.8168,780,0.18320000000000003,0.44776119402985076
REV017353,2025-08-27 09:51:32,R17353,Europe (EU),L1 - General,Hate Speech,Image,5,True,155,0.75,1211,0.25,0.3870967741935484
REV017354,2025-08-10 10:39:42,R17354,Europe (EU),L1 - General,Intellectual Property,Image,4,False,168,0.8669,8820,0.1331,0.35714285714285715
REV017355,2025-08-06 13:09:27,R17355,North America (NA),L2 - Complex,Violent Content,Video,5,True,192,0.9279,1869,0.07210000000000005,0.3125
REV017356,2025-08-14 06:30:15,R17356,North America (NA),L2 - Complex,Hate Speech,Text,4,True,159,0.8834,1310,0.11660000000000004,0.37735849056603776
REV017357,2025-08-19 07:55:50,R17357,Europe (EU),L2 - Complex,Hate Speech,Image,3,False,254,0.8937,3515,0.10629999999999995,0.23622047244094488
REV017358,2025-08-27 08:04:20,R17358,Europe (EU),L2 - Complex,Hate Speech,Video,8,True,215,0.9044,2209,0.09560000000000002,0.27906976744186046
REV017359,2025-08-22 14:45:40,R17359,Europe (EU),L1 - General,Spam & Scams,Image,6,False,160,0.8085,381,0.1915,0.375
REV017360,2025-08-14 10:35:41,R17360,Europe (EU),L2 - Complex,Violent Content,Image,6,True,211,0.8166,1137,0.1834,0.2843601895734597
REV017361,2025-08-24 22:06:16,R17361,Europe (EU),L2 - Complex,Hate Speech,Image,5,True,218,0.8723,1125,0.12770000000000004,0.27522935779816515
REV017362,2025-08-11 17:56:07,R17362,North America (NA),L1 - General,Intellectual Property,Video,3,True,97,0.77,1471,0.22999999999999998,0.6185567010309279
REV017363,2025-08-16 10:30:09,R17363,Asia-Pacific (APAC),L1 - General,Spam & Scams,Video,1,True,118,0.8576,1027,0.14239999999999997,0.5084745762711864
REV017364,2025-08-06 04:45:58,R17364,North America (NA),L1 - General,Hate Speech,Image,7,True,171,0.7622,6249,0.2378,0.3508771929824561
REV017365,2025-08-07 10:57:53,R17365,North America (NA),L1 - General,Hate Speech,Video,9,True,198,0.75,1542,0.25,0.30303030303030304
REV017366,2025-08-16 00:48:18,R17366,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,2,False,106,0.8118,2919,0.18820000000000003,0.5660377358490566
REV017367,2025-08-03 21:34:43,R17367,North America (NA),L3 - Policy Expert,Violent Content,Text,1,True,185,0.9382,1988,0.061799999999999966,0.32432432432432434
REV017368,2025-08-01 00:40:38,R17368,Europe (EU),L2 - Complex,Spam & Scams,Video,6,True,214,0.8733,1371,0.12670000000000003,0.2803738317757009
REV017369,2025-08-29 09:13:11,R17369,North America (NA),L1 - General,Hate Speech,Text,9,False,213,0.75,3336,0.25,0.28169014084507044
REV017370,2025-08-05 19:40:28,R17370,Europe (EU),L1 - General,Spam & Scams,Image,3,False,119,0.8513,2600,0.14870000000000005,0.5042016806722689
REV017371,2025-08-21 07:18:18,R17371,North America (NA),L1 - General,Intellectual Property,Image,9,True,176,0.8372,1241,0.16279999999999994,0.3409090909090909
REV017372,2025-08-06 09:16:33,R17372,Latin America (LATAM),L1 - General,Violent Content,Image,6,True,150,0.8475,4862,0.15249999999999997,0.4
REV017373,2025-08-14 20:23:51,R17373,Europe (EU),L2 - Complex,Violent Content,Video,1,False,169,0.8888,1957,0.11119999999999997,0.35502958579881655
REV017374,2025-08-10 06:20:58,R17374,Europe (EU),L2 - Complex,Hate Speech,Video,7,True,195,0.8997,6323,0.10029999999999994,0.3076923076923077
REV017375,2025-08-17 13:28:08,R17375,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,5,False,187,0.8462,5525,0.15380000000000005,0.32085561497326204
REV017376,2025-08-22 19:53:26,R17376,Europe (EU),L1 - General,Intellectual Property,Text,5,True,176,0.8426,722,0.15739999999999998,0.3409090909090909
REV017377,2025-08-12 06:20:48,R17377,Europe (EU),L3 - Policy Expert,Spam & Scams,Image,4,True,147,0.9376,11634,0.06240000000000001,0.40816326530612246
REV017378,2025-08-25 20:43:11,R17378,Europe (EU),L1 - General,Spam & Scams,Text,5,False,212,0.8681,1920,0.13190000000000002,0.2830188679245283
REV017379,2025-08-08 23:39:23,R17379,Europe (EU),L1 - General,Hate Speech,Text,3,True,134,0.8726,5756,0.12739999999999996,0.44776119402985076
REV017380,2025-08-12 12:27:42,R17380,Asia-Pacific (APAC),L1 - General,Spam & Scams,Image,3,False,168,0.8371,4819,0.16290000000000004,0.35714285714285715
REV017381,2025-08-12 23:08:07,R17381,North America (NA),L1 - General,Spam & Scams,Text,6,True,187,0.8071,4912,0.19289999999999996,0.32085561497326204
REV017382,2025-08-29 23:24:33,R17382,Asia-Pacific (APAC),L2 - Complex,Violent Content,Livestream,3,True,148,0.8485,1201,0.15149999999999997,0.40540540540540543
REV017383,2025-08-29 02:01:18,R17383,Europe (EU),L2 - Complex,Violent Content,Video,3,True,126,0.8959,2160,0.10409999999999997,0.47619047619047616
REV017384,2025-08-07 16:07:15,R17384,Asia-Pacific (APAC),L1 - General,Intellectual Property,Video,1,True,119,0.9043,7218,0.09570000000000001,0.5042016806722689
REV017385,2025-08-09 23:44:51,R17385,North America (NA),L1 - General,Hate Speech,Image,7,True,192,0.8522,1007,0.14780000000000004,0.3125
REV017386,2025-08-13 10:38:11,R17386,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Image,10,True,284,0.8483,3243,0.15169999999999995,0.2112676056338028
REV017387,2025-08-19 21:01:05,R17387,North America (NA),L1 - General,Intellectual Property,Video,2,False,168,0.8543,585,0.14570000000000005,0.35714285714285715
REV017388,2025-08-24 22:27:31,R17388,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,4,False,163,0.8361,5998,0.16390000000000005,0.36809815950920244
REV017389,2025-08-15 17:33:11,R17389,Europe (EU),L3 - Policy Expert,Intellectual Property,Video,5,False,307,0.9302,1378,0.06979999999999997,0.19543973941368079
REV017390,2025-08-24 16:51:58,R17390,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Video,7,True,223,0.8452,1668,0.15480000000000005,0.26905829596412556
REV017391,2025-08-22 18:26:26,R17391,Europe (EU),L2 - Complex,Spam & Scams,Image,5,True,220,0.9015,951,0.09850000000000003,0.2727272727272727
REV017392,2025-08-06 16:07:53,R17392,North America (NA),L2 - Complex,Intellectual Property,Video,8,True,206,0.8111,2020,0.18889999999999996,0.2912621359223301
REV017393,2025-08-20 07:31:53,R17393,Europe (EU),L1 - General,Violent Content,Image,4,True,113,0.7939,1146,0.20609999999999995,0.5309734513274337
REV017394,2025-08-11 07:05:15,R17394,North America (NA),L3 - Policy Expert,Violent Content,Text,5,True,235,0.9308,4914,0.06920000000000004,0.2553191489361702
REV017395,2025-08-27 16:46:29,R17395,Europe (EU),L1 - General,Hate Speech,Text,5,True,149,0.8168,805,0.18320000000000003,0.40268456375838924
REV017396,2025-08-18 10:17:39,R17396,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,1,False,179,0.8766,1104,0.12339999999999995,0.33519553072625696
REV017397,2025-08-18 07:58:08,R17397,North America (NA),L1 - General,Intellectual Property,Video,5,False,252,0.8413,1661,0.15869999999999995,0.23809523809523808
REV017398,2025-08-23 23:15:09,R17398,Europe (EU),L1 - General,Spam & Scams,Video,6,True,190,0.8341,2178,0.16590000000000005,0.3157894736842105
REV017399,2025-08-11 04:34:40,R17399,Europe (EU),L1 - General,Hate Speech,Text,2,False,160,0.816,4128,0.18400000000000005,0.375
REV017400,2025-08-15 12:58:44,R17400,North America (NA),L1 - General,Spam & Scams,Video,4,False,175,0.8241,767,0.17589999999999995,0.34285714285714286
REV017401,2025-08-28 03:15:39,R17401,Latin America (LATAM),L1 - General,Violent Content,Text,9,False,252,0.8442,603,0.15580000000000005,0.23809523809523808
REV017402,2025-08-11 13:44:17,R17402,Europe (EU),L1 - General,Violent Content,Video,4,False,195,0.7923,6346,0.2077,0.3076923076923077
REV017403,2025-08-18 00:29:26,R17403,North America (NA),L1 - General,Hate Speech,Image,5,True,171,0.8024,2220,0.1976,0.3508771929824561
REV017404,2025-08-08 13:00:31,R17404,North America (NA),L1 - General,Hate Speech,Livestream,4,True,140,0.7957,1363,0.20430000000000004,0.42857142857142855
REV017405,2025-08-19 07:26:31,R17405,Europe (EU),L1 - General,Violent Content,Image,4,False,164,0.8286,2855,0.1714,0.36585365853658536
REV017406,2025-08-14 12:07:07,R17406,Europe (EU),L1 - General,Spam & Scams,Image,3,False,181,0.8179,4277,0.18210000000000004,0.3314917127071823
REV017407,2025-08-21 23:22:26,R17407,North America (NA),L1 - General,Spam & Scams,Text,6,False,204,0.7858,1466,0.21419999999999995,0.29411764705882354
REV017408,2025-08-11 00:59:55,R17408,North America (NA),L1 - General,Violent Content,Video,3,True,121,0.8645,930,0.13549999999999995,0.49586776859504134
REV017409,2025-08-11 11:18:31,R17409,Europe (EU),L2 - Complex,Hate Speech,Livestream,4,False,284,0.8794,2915,0.12060000000000004,0.2112676056338028
REV017410,2025-08-20 09:11:28,R17410,Europe (EU),L1 - General,Hate Speech,Image,7,False,261,0.826,9095,0.17400000000000004,0.22988505747126436
REV017411,2025-08-19 15:38:48,R17411,North America (NA),L1 - General,Hate Speech,Livestream,3,True,156,0.7796,1360,0.22040000000000004,0.38461538461538464
REV017412,2025-08-25 22:19:07,R17412,Europe (EU),L3 - Policy Expert,Intellectual Property,Text,7,False,386,0.9542,1595,0.04579999999999995,0.15544041450777202
REV017413,2025-08-08 23:01:33,R17413,Latin America (LATAM),L1 - General,Intellectual Property,Video,4,False,201,0.7988,1348,0.20120000000000005,0.29850746268656714
REV017414,2025-08-19 11:38:43,R17414,Latin America (LATAM),L2 - Complex,Spam & Scams,Image,5,True,148,0.8393,2034,0.16069999999999995,0.40540540540540543
REV017415,2025-08-04 08:11:55,R17415,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Image,6,False,167,0.8616,9132,0.13839999999999997,0.3592814371257485
REV017416,2025-08-04 03:02:33,R17416,Asia-Pacific (APAC),L1 - General,Spam & Scams,Image,2,True,142,0.9089,2154,0.09109999999999996,0.4225352112676056
REV017417,2025-08-18 23:12:03,R17417,North America (NA),L2 - Complex,Hate Speech,Text,6,True,170,0.9311,1634,0.06889999999999996,0.35294117647058826
REV017418,2025-08-04 11:26:14,R17418,North America (NA),L2 - Complex,Violent Content,Image,3,True,136,0.9017,7544,0.09830000000000005,0.4411764705882353
REV017419,2025-08-14 10:12:20,R17419,Europe (EU),L1 - General,Spam & Scams,Video,5,True,153,0.75,4382,0.25,0.39215686274509803
REV017420,2025-08-16 19:39:29,R17420,Europe (EU),L2 - Complex,Hate Speech,Livestream,3,False,232,0.8679,1410,0.1321,0.25862068965517243
